TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
1683231531258	1.295854	8.372347	0.200566	0.101936	-0.009312	0.000943	0.994747	img__0_1683231536198315000.png
1683231531324	1.198435	8.387535	0.205171	0.098775	-0.006704	-0.001793	0.995086	img__0_1683231536264339000.png
1683231531375	1.123643	8.399307	0.206852	0.096943	-0.004304	-0.003553	0.995274	img__0_1683231536314811000.png
1683231531423	1.053517	8.410519	0.207231	0.095611	-0.001723	-0.004013	0.995409	img__0_1683231536361473000.png
1683231531471	0.983528	8.421895	0.207169	0.094544	0.001112	-0.003771	0.995513	img__0_1683231536409891000.png
1683231531519	0.913546	8.433437	0.207347	0.093619	0.004075	-0.002564	0.995596	img__0_1683231536459198000.png
1683231531570	0.839051	8.445835	0.208366	0.092670	0.007011	-0.000763	0.995672	img__0_1683231536508136000.png
1683231531642	0.733360	8.463437	0.211987	0.091254	0.010374	0.001861	0.995772	img__0_1683231536580283000.png
1683231531690	0.662409	8.475136	0.216040	0.090178	0.011288	0.003872	0.995854	img__0_1683231536629826000.png
1683231531732	0.599964	8.485276	0.221046	0.089137	0.011097	0.005464	0.995943	img__0_1683231536671809000.png
1683231531789	0.514690	8.498805	0.230483	0.087596	0.009872	0.007291	0.996080	img__0_1683231536728704000.png
1683231531828	0.456001	8.507840	0.237807	0.086440	0.009051	0.008639	0.996179	img__0_1683231536768420000.png
1683231531879	0.378842	8.519290	0.246983	0.084826	0.008058	0.009948	0.996314	img__0_1683231536818022000.png
1683231531924	0.310403	8.528988	0.254405	0.083312	0.006955	0.010949	0.996439	img__0_1683231536863750000.png
1683231531990	0.209500	8.542420	0.262904	0.081163	0.005182	0.009066	0.996646	img__0_1683231536929194000.png
1683231532038	0.201521	8.542463	0.264283	0.079499	0.007112	0.006171	0.996790	img__0_1683231536978595000.png
1683231532086	0.219872	8.536860	0.266424	0.076657	0.043958	0.001081	0.996087	img__0_1683231537026423000.png
1683231532140	0.237947	8.530671	0.264751	0.073978	0.068785	-0.003260	0.994879	img__0_1683231537079269000.png
1683231532191	0.251054	8.525293	0.259290	0.072121	0.085976	-0.007708	0.993653	img__0_1683231537129996000.png
1683231532239	0.259312	8.520877	0.253304	0.071037	0.097059	-0.011722	0.992671	img__0_1683231537178543000.png
1683231532284	0.263183	8.517472	0.248109	0.070709	0.103651	-0.015523	0.991976	img__0_1683231537223471000.png
1683231532335	0.262949	8.514642	0.243910	0.071402	0.106797	-0.020991	0.991492	img__0_1683231537273313000.png
1683231532395	0.256447	8.512998	0.242448	0.073442	0.106850	-0.026104	0.991215	img__0_1683231537334835000.png
1683231532446	0.245375	8.513360	0.242952	0.075981	0.105360	-0.028662	0.991113	img__0_1683231537386037000.png
1683231532497	0.229150	8.515539	0.244390	0.078999	0.103373	-0.029393	0.991065	img__0_1683231537434885000.png
1683231532545	0.209164	8.519341	0.246054	0.082195	0.101270	-0.029274	0.991026	img__0_1683231537483034000.png
1683231532593	0.184774	8.524819	0.248321	0.085581	0.097870	-0.027946	0.991119	img__0_1683231537532824000.png
1683231532647	0.190810	8.525144	0.250384	0.088113	0.098560	-0.026265	0.990874	img__0_1683231537585020000.png
1683231532689	0.188893	8.527912	0.252081	0.089886	0.102795	-0.024968	0.990318	img__0_1683231537629561000.png
1683231532764	0.188895	8.529202	0.252383	0.092757	0.106084	-0.023302	0.989747	img__0_1683231537704821000.png
1683231532812	0.188917	8.529873	0.252540	0.094620	0.108533	-0.023321	0.989305	img__0_1683231537752235000.png
1683231532866	0.187717	8.532078	0.253333	0.096568	0.110972	-0.023974	0.988830	img__0_1683231537804440000.png
1683231532911	0.188510	8.531677	0.253288	0.098161	0.111281	-0.024318	0.988630	img__0_1683231537851622000.png
1683231532956	0.188577	8.532250	0.253670	0.099864	0.112873	-0.025293	0.988255	img__0_1683231537894153000.png
1683231533004	0.188035	8.533994	0.255087	0.101654	0.113644	-0.026441	0.987954	img__0_1683231537942195000.png
